13
13
13
25
26
12
6
26
293
154
5
139
141
3
5
136
145
140
144
12
139
143
140
146
144
148
136
5
129
133
134
138
140
139
130
137
133
137
142
24
19
20
20
26
26
13
14
9
588
30
153
148
5
5
119
121
121
119
119
120
119
121
120
119
3
98
93
95
94
93
96
93
42
89
89
179
90
90
91
92
92
99
102
119
4
105
106
105
106
107
208
110
6
13
19
13
24
12
6
26
29
27
16
57
20
26
26
26
13
16
64
833
31
5
19
600
25
19
51
47
229
271
646
12
19
78
79
70
71
71
5
57
56
56
57
57
57
58
12
782
77
74
54
56
87
46
46
48
46
46
46
47
460
41
41
41
42
42
43
45
48
50
51
50
3
50
52
51
51
52
50
52
50
45
10
6
26
19
70
71
8
64
66
71
71
74
64
63
63
63
26
83
77
77
77
5
85
88
91
89
88
89
19
5
45
48
39
379
49
69
69
19
11
11
21
374
75
65
68
69
4
55
57
57
57
57
57
56
179
50
51
4
44
44
45
44
44
44
45
40
41
41
41
42
43
44
47
51
51
51
5
50
51
50
52
50
51
52
52
51
6
7
6
18
80
82
3
71
72
71
75
75
66
63
60
19
31
740
18
32
32
25
32
32
31
37
125
123
105
93
29
3
85
86
76
85
84
84
84
85
83
3
3
80
81
83
85
83
80
79
78
64
69
66
67
36
31
31
32
33
34
42
67
3
11
82
87
91
92
93
93
92
92
91
91
86
85
91
86
86
77
77
77
78
76
64
66
4
89
89
85
88
87
86
88
87
59
29
30
28
28
29
26
30
26
26
36
31
115
129
10
101
90
4
3
84
84
84
83
85
85
84
84
84
5
3
81
84
83
86
80
77
75
76
64
67
63
68
8
26
34
12
32
31
27
211
87
91
93
93
94
94
94
92
92
88
88
92
89
95
29
31
33
42
11
31
3
3
65
66
3
63
65
62
63
62
63
64
33
55
